date,n,auc,auc_lo,auc_hi,calib_err
2025-04-30,150,0.5040723981900452,,,0.3466666666666667
2025-05-21,150,0.49945887445887444,,,0.3333333333333333
2025-05-30,150,0.49638009049773757,,,0.33999999999999997
2025-06-05,150,0.502262443438914,,,0.33333333333333337
2025-06-13,150,0.5081447963800905,,,0.32666666666666666
2025-06-20,150,0.5113636363636364,,,0.32
2025-07-07,150,0.5173160173160173,,,0.3133333333333333
2025-07-30,150,0.5232683982683982,,,0.3066666666666667
2025-08-01,150,0.5199095022624435,,,0.31333333333333335
2025-08-07,150,0.5165334302325582,,,0.32
2025-08-20,150,0.5165334302325582,,,0.32
2025-08-29,150,0.5165334302325582,,,0.32
2025-09-02,150,0.5188834154351396,,,0.32
2025-09-05,150,0.5188834154351396,,,0.32
2025-09-17,150,0.5210777126099707,,,0.31999999999999995
2025-09-24,150,0.5267595307917888,,,0.31333333333333335
2025-09-25,150,0.5267595307917888,,,0.31333333333333335
2025-10-09,150,0.5348240469208211,,,0.31999999999999995
2025-10-10,150,0.5267595307917888,,,0.31333333333333335
2025-10-16,150,0.5267595307917888,,,0.31333333333333335
2025-10-22,150,0.5267595307917888,,,0.31333333333333335
2025-11-03,150,0.5231165960582059,,,0.32
2025-11-06,150,0.5267595307917888,,,0.31333333333333335
2025-11-07,150,0.5267595307917888,,,0.31333333333333335
2025-11-13,150,0.5224411603721949,,,0.3
2025-11-17,150,0.5261627906976745,,,0.2933333333333333
2025-11-20,150,0.5298642533936652,,,0.2866666666666666
2025-12-11,150,0.5357466063348416,,,0.28
2025-12-12,150,0.5319264069264069,,,0.26666666666666666
2025-12-15,150,0.5378787878787878,,,0.25999999999999995
2025-12-17,150,0.5378787878787878,,,0.25999999999999995
2025-12-31,150,0.5378787878787878,,,0.25999999999999995
2026-01-14,150,0.5398190045248868,,,0.26
2026-01-20,150,0.5398190045248868,,,0.26
2026-01-29,150,0.5357921511627907,,,0.26666666666666666
2026-01-30,150,0.5357921511627907,,,0.26666666666666666
2026-02-04,150,0.5357921511627907,,,0.26666666666666666
2026-02-05,150,0.5357921511627907,,,0.26666666666666666
2026-02-12,150,0.5398190045248868,,,0.26
2026-02-17,150,0.5398190045248868,,,0.26
2026-02-23,150,0.5438311688311688,,,0.25333333333333335
2026-02-26,150,0.5438311688311688,,,0.25333333333333335
2026-03-05,150,0.5438311688311688,,,0.25333333333333335
2026-03-06,150,0.5438311688311688,,,0.25333333333333335
2026-03-09,150,0.5478331235389319,,,0.2466666666666667
2026-03-12,150,0.5457317073170732,,,0.24666666666666665
2026-03-18,150,0.5434782608695652,,,0.24666666666666665
2026-03-20,150,0.5410714285714285,,,0.2466666666666667
2026-03-26,150,0.5410714285714285,,,0.2466666666666667
2026-03-27,150,0.5410714285714285,,,0.2466666666666667
2026-03-30,150,0.5410714285714285,,,0.2466666666666667
2026-04-23,150,0.5373054213633924,,,0.25333333333333335
2026-05-04,150,0.5396341463414634,,,0.25333333333333335
2026-05-07,150,0.5418090271533896,,,0.2533333333333333
2026-05-15,150,0.5478331235389319,,,0.2466666666666667
2026-05-18,150,0.5497835497835498,,,0.24666666666666665
2026-06-03,150,0.5422077922077922,,,0.24000000000000005
2026-06-05,150,0.5422077922077922,,,0.24000000000000005
2026-06-10,150,0.5463945333573098,,,0.2333333333333334
2026-06-17,150,0.5432209469153515,,,0.22000000000000003
