# roll: mapping=OpenInterest normalization=BackwardsRatio depth=0
# source: QuantConnect native continuous futures
# markets: CL,NG,GC,HG,ZC,ZS,ZW
# vol_windows_days: 20,60,120
# rows: 207  span: 2009-06-30 .. 2026-08-31
time,CL_close,CL_v20,CL_v60,CL_v120,NG_close,NG_v20,NG_v60,NG_v120,GC_close,GC_v20,GC_v60,GC_v120,HG_close,HG_v20,HG_v60,HG_v120,ZC_close,ZC_v20,ZC_v60,ZC_v120,ZS_close,ZS_v20,ZS_v60,ZS_v120,ZW_close,ZW_v20,ZW_v60,ZW_v120
2020-08-31,23.127047,0.180061,0.295363,1.065164,22.687528,0.472515,0.594989,0.606752,2435.745520,0.316093,0.204445,0.250088,3.402881,0.276413,0.228218,0.273473,3.478463,0.205948,0.227008,0.217598,7.452924,0.152694,0.124416,0.147800,10.010023,0.230484,0.259975,0.260189
2020-09-30,21.332327,0.444834,0.310232,0.887879,18.337955,0.689720,0.647006,0.609395,2341.229229,0.141336,0.212880,0.189060,3.385540,0.273239,0.246337,0.235535,3.679938,0.210554,0.211109,0.209566,7.996733,0.197736,0.157478,0.143603,10.495771,0.329463,0.300685,0.260028
2020-10-31,18.974510,0.402572,0.367618,0.418471,19.977418,0.479210,0.562650,0.569820,2322.596808,0.155372,0.207931,0.181648,3.402586,0.206529,0.282373,0.247280,3.859565,0.202902,0.196316,0.205348,8.262774,0.186155,0.173105,0.149149,10.868026,0.257202,0.269219,0.266356
2020-11-30,23.771011,0.404251,0.433287,0.370647,16.746784,0.490795,0.565346,0.583595,2194.772393,0.223462,0.173364,0.190806,3.830907,0.155531,0.250281,0.236627,4.073420,0.224829,0.195051,0.211476,9.138507,0.177922,0.185708,0.157752,10.509437,0.181521,0.262405,0.260225
2020-12-31,25.456072,0.226461,0.340001,0.339674,14.478887,0.596026,0.498046,0.585024,2348.526510,0.127758,0.175375,0.196178,3.918468,0.172707,0.178647,0.231557,4.639306,0.141189,,,10.194023,0.176180,0.179012,0.166733,11.504360,0.277233,,
2021-01-31,27.422206,0.309776,0.317850,0.352604,14.598783,0.471979,0.512266,0.535315,2279.735531,0.186303,0.188263,0.197144,3.944838,0.245969,0.196876,0.234531,5.226681,0.328175,,,10.643416,0.305280,0.226614,0.200432,11.876336,0.290985,,
2021-02-28,32.495883,0.341166,0.296861,0.371173,16.121298,0.602584,0.546408,0.554281,2134.921794,0.178017,0.173525,0.172885,4.566007,0.263910,0.231872,0.240276,5.262332,0.263942,0.251649,,10.962706,0.193464,0.230912,0.208652,11.738833,0.300309,0.286091,
2021-03-31,31.562039,0.555240,0.418181,0.381436,14.934138,0.274733,0.449269,0.471357,2102.399039,0.140914,0.163073,0.173331,4.448698,0.307497,0.282517,0.230789,5.408508,0.269681,0.287093,,11.188541,0.246653,0.250298,0.217293,11.000989,0.214583,0.273323,
2021-04-30,33.689876,0.272324,0.410292,0.365555,16.244515,0.270473,0.337922,0.452757,2183.444843,0.111783,0.150021,0.166480,4.987612,0.228858,0.278327,0.241048,6.628809,0.293668,0.282399,,12.000524,0.182551,0.215038,0.219152,13.048082,0.258916,0.274122,
2021-05-31,35.356063,0.301745,0.383377,0.352226,16.375081,0.271315,0.269703,0.405637,2349.968310,0.110725,0.122760,0.150254,5.234683,0.249733,0.248594,0.251470,6.458965,0.451181,0.351327,0.305992,11.945825,0.220914,0.223764,0.227077,11.787226,0.322063,0.285175,0.286646
2021-06-30,39.112136,0.148667,0.231704,0.337483,20.166271,0.273248,0.255402,0.370417,2181.521923,0.157745,0.135170,0.150400,4.817657,0.246050,0.237604,0.261060,6.506783,0.572778,0.464603,0.385038,11.332943,0.488687,0.327145,0.289515,11.926722,0.315918,0.320988,0.298181
2021-07-31,39.687473,0.384868,0.288795,0.355051,21.286922,0.345488,0.306816,0.307975,2233.146100,0.086442,0.125855,0.134397,5.030905,0.229997,0.241542,0.260118,6.020295,0.374584,0.472746,0.390832,11.145570,0.306892,0.352816,0.291502,12.400833,0.333827,0.329537,0.302763
2021-08-31,36.944203,0.359959,0.323044,0.347025,23.884078,0.416213,0.351997,0.314892,2233.020070,0.157507,0.132036,0.128684,4.883251,0.217085,0.225460,0.231758,5.912493,0.199555,0.401683,0.385870,10.694952,0.186330,0.343318,0.290892,12.596567,0.252743,0.309300,0.301876
2021-09-30,40.672029,0.236240,0.334063,0.291099,32.105412,0.735222,0.526650,0.417156,2160.399529,0.154353,0.134208,0.132859,4.603570,0.263596,0.238734,0.237662,5.942899,0.208437,0.242037,0.381111,10.393161,0.139656,0.179527,0.278761,12.627014,0.228923,0.265811,0.300819
2021-10-31,45.399844,0.232577,0.271456,0.289548,29.157860,0.806456,0.693100,0.534091,2195.339386,0.119588,0.142971,0.131507,4.902824,0.285086,0.260742,0.243495,6.291180,0.209595,0.209312,0.363584,10.255649,0.163617,0.163250,0.272341,13.449097,0.190322,0.240292,0.283384
2021-11-30,37.095019,0.568502,0.387337,0.356541,23.691404,0.855719,0.820468,0.634485,2180.949767,0.143371,0.137097,0.134589,4.828284,0.285305,0.278540,0.254079,6.185015,0.192614,0.202331,0.316731,10.017671,0.191336,0.163162,0.266657,13.533923,0.233127,0.234558,0.274088
2021-12-31,41.862350,0.341380,0.412093,0.376273,19.107591,0.608156,0.718534,0.677755,2248.394318,0.084619,0.118045,0.126610,4.988636,0.143517,0.247423,0.243793,6.443290,0.143412,,,10.929175,0.180672,0.176821,0.177617,13.203932,0.258179,,
2022-01-31,49.164113,0.245269,0.418759,0.352578,26.124533,0.652197,0.721450,0.719587,2209.088873,0.129953,0.120427,0.125571,4.834144,0.209991,0.223857,0.241047,6.794001,0.210623,,,12.160976,0.209066,0.195592,0.182259,13.045365,0.330920,,
2022-02-28,54.310502,0.276350,0.288525,0.345161,23.584931,0.743571,0.674509,0.755120,2344.314880,0.111943,0.113106,0.122921,5.027956,0.230925,0.199221,0.242166,7.523376,0.351140,0.243602,,13.347092,0.285972,0.226250,0.201056,15.879729,0.582691,0.413881,
2022-03-31,59.240055,0.890966,0.601404,0.514684,29.999733,0.441930,0.628387,0.682608,2376.094297,0.226689,0.164982,0.145022,5.296204,0.248481,0.237782,0.240765,8.141475,0.303045,0.301476,,13.171981,0.207963,0.241671,0.214255,17.124116,0.742714,0.612851,
2022-04-30,61.224922,0.459629,0.640832,0.538298,38.314557,0.713861,0.612599,0.684682,2324.368456,0.117298,0.166218,0.142005,4.902587,0.209381,0.234987,0.231596,8.976372,0.200160,0.300288,,13.812590,0.215725,0.241580,0.218685,17.839587,0.333778,0.611409,
2022-05-31,68.714974,0.467374,0.615796,0.509686,43.069412,0.790344,0.656105,0.649444,2247.048803,0.129065,0.161099,0.144864,4.787777,0.238582,0.228323,0.222297,8.311354,0.245013,0.255173,0.261262,13.828985,0.218127,0.216664,0.225689,18.397602,0.467128,0.517178,0.501991
2022-06-30,64.506891,0.379859,0.423714,0.521742,28.674291,0.987374,0.867901,0.757148,2208.700542,0.161492,0.139223,0.152589,4.120417,0.315384,0.260570,0.251651,7.382867,0.362002,0.281531,0.295763,13.743991,0.260276,0.227697,0.237290,14.852127,0.407204,0.408209,0.523459
2022-07-31,61.656839,0.523687,0.455887,0.553793,43.277810,0.721041,0.878216,0.735182,2154.948980,0.156129,0.147572,0.159230,4.029173,0.372907,0.314524,0.278917,7.371021,0.446113,0.359793,0.336085,14.508822,0.383063,0.290412,0.268424,13.546308,0.585233,0.495031,0.559315
2022-08-31,56.207919,0.430098,0.446285,0.500136,47.646875,0.493882,0.800498,0.744096,2082.509238,0.117058,0.140700,0.138591,3.939499,0.211329,0.285456,0.265045,7.948501,0.261486,0.368980,0.315225,14.009112,0.266196,0.314904,0.270938,13.588055,0.369836,0.447176,0.453604
2022-09-30,50.509777,0.459874,0.437190,0.446513,35.309692,0.690082,0.661637,0.782194,2018.684524,0.155669,0.129369,0.139753,3.922053,0.272927,0.269289,0.279932,8.031422,0.185074,0.301474,0.302906,13.450323,0.275303,0.302092,0.276060,15.060230,0.450999,0.461967,0.443711
2022-10-31,55.189453,0.374969,0.425502,0.428777,29.822679,0.712213,0.645776,0.743367,1978.324790,0.144219,0.142861,0.144753,3.842018,0.295279,0.260769,0.288659,8.158763,0.133502,0.202898,0.297050,13.884914,0.125967,0.222025,0.269160,14.326182,0.377802,0.409733,0.454394
2022-11-30,51.995769,0.425314,0.430946,0.437864,31.705642,0.682793,0.682837,0.744103,2137.422531,0.191900,0.173125,0.158575,4.292850,0.421442,0.335378,0.315532,7.835645,0.142284,0.158554,0.283966,14.384124,0.177961,0.198745,0.263495,12.637972,0.359987,0.395697,0.428032
2022-12-31,52.001778,0.341851,0.373484,0.399244,21.607126,0.912231,0.776545,0.718310,2197.990015,0.156528,0.169009,0.155604,4.324738,0.179223,0.312270,0.280240,7.982710,0.150294,,,14.879894,0.137812,0.160414,0.233969,12.578341,0.273251,,
2023-01-31,50.875595,0.353132,0.370098,0.398327,14.411810,0.711351,0.773182,0.717329,2316.050459,0.123060,0.160846,0.155592,4.795419,0.189960,0.282413,0.275046,7.991534,0.179351,,,15.014123,0.156802,0.166108,0.195508,12.117188,0.247136,,
2023-02-28,49.348227,0.327850,0.334519,0.384134,14.001151,0.797301,0.807685,0.747815,2188.593076,0.133006,0.145845,0.159398,4.639263,0.249472,0.209055,0.278301,7.439627,0.152506,0.163080,,14.539609,0.136525,0.154364,0.177249,11.115791,0.271192,0.260991,
2023-03-31,48.513422,0.401570,0.332992,0.358873,10.497228,0.690879,0.733546,0.764889,2350.905574,0.228077,0.170466,0.168693,4.654341,0.202088,0.224494,0.266656,7.773097,0.163583,0.159636,,14.790207,0.164119,0.148220,0.156668,10.879954,0.313975,0.258702,
2023-04-30,49.097205,0.350452,0.352234,0.361814,10.556209,0.619540,0.710301,0.748582,2369.370662,0.136313,0.172172,0.167507,4.418404,0.170814,0.216763,0.253869,7.166010,0.195402,0.173027,,14.252826,0.144559,0.141983,0.154297,9.847706,0.216949,0.265648,
2023-05-31,43.310270,0.386985,0.389039,0.355799,9.254140,0.585873,0.589534,0.714559,2325.998167,0.126464,0.172273,0.155517,4.164993,0.243517,0.209087,0.211649,7.273331,0.265868,0.210627,0.185901,13.050236,0.227220,0.175882,0.162836,9.229796,0.399275,0.316969,0.284636
2023-06-30,45.079366,0.324787,0.350680,0.353269,11.046971,0.533228,0.586950,0.659981,2266.714563,0.114076,0.122847,0.148584,4.253610,0.163352,0.195880,0.207339,6.930602,0.530458,0.354808,0.274392,15.399534,0.307769,0.245564,0.201455,9.881249,0.432710,0.368026,0.316949
2023-07-31,52.373253,0.225693,0.313102,0.345285,10.594029,0.349122,0.504822,0.613682,2311.159946,0.097787,0.111827,0.140837,4.543506,0.208814,0.209071,0.211276,7.172123,0.460238,0.425836,0.324892,15.264118,0.245892,0.272032,0.217033,10.190754,0.630055,0.482688,0.398056
2023-08-31,53.896804,0.199679,0.264572,0.333965,10.171724,0.506598,0.476806,0.537665,2269.493062,0.069254,0.092045,0.134090,4.290649,0.144507,0.187406,0.194446,6.710082,0.217508,0.413725,0.328491,15.682706,0.183710,0.253708,0.223972,8.848405,0.309662,0.473951,0.400088
2023-09-30,58.998479,0.202408,0.222795,0.298809,9.515693,0.265974,0.386649,0.480585,2152.161739,0.078668,0.086346,0.105136,4.199958,0.147394,0.181824,0.188490,6.664579,0.218345,0.413758,0.328494,14.621901,0.153465,0.193902,0.223269,7.954366,0.305283,0.472935,0.400255
2023-10-31,53.944016,0.415335,0.299069,0.302832,10.532623,0.510087,0.428361,0.471722,2297.898089,0.156099,0.116504,0.112238,4.107577,0.134868,0.144238,0.177368,6.706582,0.178964,,,14.841051,0.165466,0.163504,0.225701,8.211908,0.278720,,
2023-11-30,50.091370,0.371547,0.342431,0.301250,7.689225,0.371086,0.419801,0.447450,2349.444254,0.109029,0.125694,0.107968,4.307193,0.160690,0.154273,0.171317,6.537003,0.179851,,,15.197508,0.202400,0.175059,0.216366,8.462681,0.229594,,
2023-12-31,47.084693,0.311907,0.345342,0.304896,6.720541,0.472581,0.464849,0.427575,2367.520694,0.161871,0.143643,0.119845,4.373114,0.184248,0.157230,0.171373,6.377812,0.129515,,,14.474853,0.156836,0.175020,0.179175,8.882989,0.324215,,
2024-01-31,50.047543,0.300567,0.325931,0.311389,6.197767,0.641460,0.509217,0.455893,2328.439119,0.099272,0.124953,0.119965,4.374008,0.155021,0.165189,0.154846,6.069591,,,,13.635367,0.157060,0.174565,0.169035,8.416764,,,
2024-02-29,51.697853,0.230668,0.281050,0.313268,5.180288,0.611054,0.575919,0.502221,2322.089481,0.089240,0.113496,0.122299,4.307735,0.143697,0.156346,0.156225,5.655653,0.160887,,,12.653581,0.131297,0.148451,0.163085,8.155020,0.242697,,
2024-03-31,55.235524,0.196605,0.242660,0.298872,4.563223,0.456010,0.565875,0.507836,2527.172696,0.132902,0.112668,0.128737,4.504352,0.183441,0.160070,0.158410,5.609619,0.150271,,,13.236567,0.149134,0.149294,0.164006,7.744793,0.277110,,
2024-04-30,54.705147,0.168307,0.189822,0.269948,4.446431,0.475882,0.517002,0.512042,2575.321751,0.190843,0.144993,0.135863,5.100590,0.233163,0.188975,0.178353,5.724174,0.133949,,,12.760952,0.136658,0.138098,0.155989,8.323806,0.257810,,
2024-05-31,52.094479,0.199974,0.194981,0.234708,5.009270,0.546805,0.496024,0.537597,2607.607158,0.168496,0.163478,0.141790,5.220018,0.349356,0.264159,0.212019,5.704976,0.191323,,,13.227481,0.175767,0.162804,0.156171,9.363851,0.360323,,
2024-06-30,55.195714,0.262861,0.220262,0.226111,4.941024,0.613629,0.545571,0.555002,2594.448160,0.189218,0.181836,0.151925,4.937443,0.285013,0.287762,0.235907,5.179901,0.211584,0.188382,,12.652330,0.173581,0.170119,0.159565,7.728500,0.286668,0.317456,
2024-07-31,53.857681,0.252116,0.240434,0.221181,3.883184,0.448843,0.539701,0.530140,2716.127101,0.174083,0.174900,0.161110,4.737597,0.254668,0.295276,0.249153,4.915683,0.266369,0.222724,,11.682105,0.230458,0.193291,0.173066,7.083619,0.330910,0.335347,
2024-08-31,51.241597,0.327211,0.279578,0.247902,3.867698,0.427922,0.462106,0.491679,2763.874713,0.155909,0.168204,0.166217,4.689611,0.230364,0.253486,0.264711,4.934117,0.187277,0.223748,,11.402465,0.210468,0.205855,0.184527,7.103771,0.195331,0.284093,
2024-09-30,48.003987,0.330266,0.311708,0.270301,4.636361,0.533497,0.478583,0.511866,2897.085422,0.118368,0.145460,0.163538,5.049137,0.276878,0.251133,0.274503,5.210624,0.184220,0.214222,0.201322,12.061617,0.197270,0.215808,0.194539,7.509149,0.245987,0.256082,0.292248
2024-10-31,49.977589,0.396198,0.356593,0.312027,3.760616,0.402364,0.458333,0.503245,2984.513790,0.126085,0.128539,0.153090,4.843310,0.155366,0.221833,0.268497,5.053936,0.164796,0.179443,0.197241,11.223512,0.156017,0.186564,0.187009,7.361154,0.213290,0.231425,0.278172
2024-11-30,48.470052,0.284083,0.338415,0.311438,4.274639,0.685539,0.547181,0.510767,2870.620903,0.231145,0.167026,0.158391,4.529299,0.315599,0.257838,0.246919,5.187310,0.139967,0.161505,0.191801,11.158751,0.148101,0.167241,0.183889,6.877638,0.170254,0.214102,0.252631
2024-12-31,51.437388,0.201262,0.300490,0.314966,4.707488,0.581613,0.576232,0.530667,2836.272056,0.162807,0.177109,0.159392,4.390911,0.132759,0.213165,0.235669,5.420784,0.126220,0.144953,0.174039,11.315870,0.171800,0.158060,0.184743,6.868251,0.147696,0.177563,0.219560
2025-01-31,53.327449,0.247560,,,4.635065,0.635280,,,3018.959226,,,,4.663195,,,,5.779975,,,,11.702402,0.179613,0.156759,0.181284,7.018445,,,
2025-02-28,50.690984,0.247964,,,5.798116,0.644507,,,3060.346884,0.153621,,,4.943118,0.286014,,,5.469859,0.190918,,,11.305211,0.143814,,,6.790150,0.275759,,
2025-03-31,51.974309,0.222632,0.240353,,6.173104,0.500668,0.603884,,3341.694297,0.119826,,,5.474748,0.287884,,,5.332967,0.164760,,,11.183886,0.126539,,,6.570127,0.208365,,
2025-04-30,42.702845,0.515987,0.356417,,4.833221,0.617127,0.607136,,3483.989024,0.313610,0.211273,,4.944881,0.579675,0.405814,,5.456862,0.152341,,,11.431371,0.196419,0.157146,,6.331423,0.200589,,
2025-05-31,44.915725,0.280995,0.365495,,4.990341,0.607205,0.580839,,3473.640123,0.269733,0.247563,,5.048544,0.245572,0.385565,,5.092306,0.193483,,,11.412209,0.133874,0.152926,,6.349283,0.240196,,
2025-06-30,48.695870,0.517643,0.423988,0.364412,4.908093,0.519423,0.599787,0.604668,3474.393869,0.138477,0.247888,,5.427024,0.181517,0.321306,,4.902162,,,,11.225870,0.143153,0.138135,,6.219487,,,
2025-07-31,53.063461,0.263439,0.359691,0.365318,4.363375,0.482022,0.552083,0.585433,3446.305255,0.139104,0.172534,0.205809,4.715689,0.796170,0.491373,0.445669,4.766791,,,,10.571020,0.139259,0.145799,0.149198,6.063277,,,
2025-08-31,49.628533,0.188349,0.355698,0.362580,4.089903,0.451046,0.476448,0.533954,3624.169941,0.124562,0.138956,0.203015,4.802435,0.138522,0.475465,0.430210,4.838797,0.205296,,,11.240883,0.161145,0.158409,0.154528,5.930455,0.153997,,
2025-09-30,48.554254,0.246729,0.239946,0.316731,4.192679,0.337576,0.421803,0.485964,3998.775917,0.121052,0.136858,0.185985,5.110845,0.225361,0.431107,0.377887,4.792713,0.137800,,,10.683109,0.108223,0.138054,0.137863,5.638793,0.191508,,
2025-10-31,47.661771,0.323580,0.255472,0.312479,4.148498,0.468549,0.405507,0.478772,4138.352327,0.330074,0.212288,0.187137,5.358659,0.347365,0.251192,0.387774,4.965527,0.132327,,,11.710621,0.127369,0.140691,0.140608,5.930455,0.180958,,
2025-11-30,45.913293,0.239093,0.261742,0.293185,4.613449,0.376913,0.397329,0.435392,4355.405988,0.192824,0.227157,0.188767,5.438295,0.201118,0.265086,0.382880,5.003403,0.168635,0.144219,,11.944308,0.208830,0.157741,0.155317,5.809726,0.257980,0.204936,
2025-12-31,45.218943,0.255087,0.273166,0.251752,3.616587,0.672092,0.516305,0.471084,4437.860485,0.120868,0.226301,0.186217,5.854790,0.197397,0.259304,0.355527,4.922388,,,,11.044758,0.102608,0.158850,0.148409,5.504945,,,
2026-01-31,51.872033,0.290205,0.267890,0.260321,5.055666,0.922558,0.718257,0.575351,4998.726720,0.424624,,,6.135499,0.387373,,,4.785499,,,,11.081201,,,,5.809726,,,
2026-02-28,53.226298,0.350219,0.300740,0.281044,3.428865,0.998396,0.901618,0.696065,5390.245729,0.389150,,,6.183827,0.340381,,,4.892700,,,,12.016511,,,,6.304436,,,
2026-03-31,81.820783,0.899456,0.592293,0.462120,3.428865,0.566005,0.867231,0.714616,4749.082899,0.325039,0.389810,,5.766538,0.343388,0.339697,,5.004580,0.210137,,,12.039620,0.246888,,,6.589548,0.333795,,
2026-04-30,96.931295,0.772165,0.712542,0.548810,3.097267,0.264183,0.427580,0.703097,4687.343426,0.184837,0.297561,,6.083429,0.216359,0.284018,,5.066988,0.214165,,,12.117125,0.246836,,,6.685954,0.355358,,
2026-05-31,83.853917,0.532980,0.757427,0.584012,3.337950,0.445547,0.433737,0.690156,4592.706811,0.214131,0.247696,,6.453330,0.321543,0.295176,,4.770813,0.278159,,,12.028420,0.200608,,,6.397654,0.424257,,
2026-06-30,68.764556,0.423745,0.550159,0.610560,3.243142,0.361992,0.365898,0.645210,4041.225876,0.303764,0.234665,0.322653,6.249455,0.301822,0.289092,0.309742,4.365000,,,,11.289327,,,,6.042989,,,
2026-07-31,85.527670,0.673360,0.560576,0.655066,2.849230,0.341768,0.378722,0.388020,4069.059671,0.208946,0.239926,0.258985,6.507500,0.214473,0.272008,0.272999,4.637500,,,,11.882500,,,,6.562429,,,
2026-08-31,81.910000,0.542417,0.565760,0.626337,2.905000,0.278662,0.322332,0.366183,4614.000000,0.264927,0.271805,0.258897,6.597500,0.197788,0.231939,0.271409,5.357500,0.250096,,,12.615000,0.149763,,,7.482500,0.362754,,
