date,short_ret,traded,y,gex_prev,gex_prev_sign,gex_prev_absmag,rvol_prev,ret_prev,absret_prev,range_prev,mom5_prev,vol5_prev,vol20_prev,dow,month
2021-03-08,0.0,0,0,-2973796481.2168307,-1.0,2973796481.2168307,0.0008870447930334971,0.018235871844557217,0.018235871844557217,0.0315954118873827,0.008809993425378027,0.0006280535214968708,0.0004299568845341154,0,3
2021-03-09,0.0,0,0,,,,0.0006214574686246478,-0.00484880083420236,0.00484880083420236,0.016398595902970586,-0.01997330047237622,0.0006881352666757935,0.0004508748894180894,1,3
2021-03-10,0.0,0,0,399940381.47148293,1.0,399940381.47148293,0.0003639949428633853,0.014067166134017928,0.014067166134017928,0.01188292733331617,0.001422806291390799,0.000675239673648273,0.00046002183568114393,2,3
2021-03-11,0.0,0,0,2700601091.0457807,1.0,2700601091.0457807,0.000466895731895688,0.006225620624628503,0.006225620624628503,0.008292257136989016,0.021156114825009897,0.00065960830542757,0.0004750249009632688,3,3
2021-03-12,0.0,0,0,3644501642.8569818,1.0,3644501642.8569818,0.000265855239834272,0.01021770384062437,0.01021770384062437,0.009936467598475142,0.044514639131473466,0.0005210496352502981,0.00046938315612878945,4,3
2021-03-15,0.0,0,0,5696371254.8624525,1.0,5696371254.8624525,0.000300941156555025,0.0014993646759846602,0.0014993646759846602,0.007637849222258852,0.027346193952033193,0.0004038289079546036,0.00046909808070669663,0,3
2021-03-16,0.0,0,0,,,,0.00022590898951194784,0.0060392296176001725,0.0060392296176001725,0.011753726637576676,0.03858647246817215,0.0003247192121320636,0.00047126664126086843,1,3
2021-03-17,0.0,0,0,5845728702.457943,1.0,5845728702.457943,0.0002632834339118851,-0.0013367972356043145,0.0013367972356043145,0.006945496792443299,0.022810053989821943,0.0003045769103417636,0.00046930027727387625,2,3
2021-03-18,0.0,0,0,5681901017.70893,1.0,5681901017.70893,0.00042515092381890235,0.003232813052482797,0.003232813052482797,0.012134333618649597,0.01976791949065526,0.00029622794872640644,0.0004733207755036376,3,3
2021-03-19,-0.0012324598413146152,1,0,5942694331.766925,1.0,5942694331.766925,0.0003667225127416513,-0.014626655254015408,0.014626655254015408,0.015252548478577519,-0.005311308767471323,0.0003164014033078823,0.00047559368441370714,4,3
2021-03-22,0.0,0,0,884937760.6689818,1.0,884937760.6689818,0.0004115593604034579,-0.00487979356684809,0.00487979356684809,0.011347881899871671,-0.011647085691085746,0.00033852504407756885,0.0004818447459405652,0,3
2021-03-23,-0.0006441830494697485,1,0,,,,0.00022535979967083891,0.007804878048780495,0.007804878048780495,0.010444795434860054,-0.009912477614951953,0.0003384152061093471,0.00047749454404651305,1,3
2021-03-24,0.0,0,0,1695985866.4891903,1.0,1695985866.4891903,0.00034679240117333816,-0.007718958577469848,0.007718958577469848,0.01232317527149484,-0.016239834318331092,0.0003551169995616377,0.0004661769386512589,2,3
2021-03-25,0.0,0,0,-1052075880.7481632,-1.0,1052075880.7481632,0.0003636018826195941,-0.00521167620856966,0.00521167620856966,0.013600701971714622,-0.024520416897437225,0.0003428071913217761,0.00046411152208702505,3,3
2021-03-26,0.0,0,0,-1850947764.7838025,-1.0,1850947764.7838025,0.0005050432379764717,0.0056002890471764655,0.0056002890471764655,0.01706659822918012,-0.004496563705577383,0.00037047133636874014,0.0004537700075408305,4,3
2021-03-29,-0.005271385087999047,1,0,-1410084951.8609324,-1.0,1410084951.8609324,0.00033376615998670324,0.0161426921596306,0.0161426921596306,0.015456887407182918,0.016534017971758574,0.0003549126962853892,0.00043133004245360807,0,3
2021-03-30,0.0,0,0,,,,0.0004109768405742783,-0.00042935798353294086,0.00042935798353294086,0.009955277054855088,0.008228460793804349,0.0003920361044660771,0.0004358264473458204,1,3
2021-03-31,0.0,0,0,2295721205.067262,1.0,2295721205.067262,0.0003439039657691483,-0.0025014528640372458,0.0025014528640372458,0.006155327017579429,0.013529819516828745,0.00039145841738523913,0.0004315980002342284,2,3
