date,rolling_auc,winrate_gap
2024-07-24,0.493667349599553,-0.03283302063789867
2024-07-25,0.493667349599553,-0.03283302063789867
2024-08-01,0.4962037037037037,-0.024702939337085672
2024-08-02,0.5046296296296297,0.003225806451612856
2024-08-22,0.5046296296296297,0.003225806451612856
2024-08-26,0.5022350530825107,-0.004838709677419395
2024-08-28,0.4962037037037037,-0.024702939337085672
2024-09-03,0.4941057284951188,-0.019851116625310194
2024-09-05,0.5,0.0
2024-09-06,0.5023024498065942,0.007999999999999952
2024-09-11,0.5,0.0
2024-10-07,0.5023024498065942,0.007999999999999952
2024-10-21,0.5079204273346841,0.026674937965260548
2024-10-23,0.5079204273346841,0.026674937965260548
2024-10-31,0.5102639296187683,0.0347394540942928
2024-11-04,0.5079204273346841,0.026674937965260548
2024-11-14,0.5021994134897361,0.0072267389340560095
2024-11-15,0.4967159277504105,-0.010538641686182626
2024-11-20,0.4941348973607037,-0.018735362997658045
2024-11-21,0.4971449622398232,-0.00883442576232546
2024-11-27,0.48894824092834777,-0.033333333333333326
2024-12-09,0.48075151961687235,-0.056654920032529144
2024-12-23,0.48075151961687235,-0.056654920032529144
2024-12-30,0.4833333333333333,-0.04766949152542371
2025-01-08,0.48636949714496225,-0.039194915254237295
2025-01-10,0.48636949714496225,-0.039194915254237295
2025-01-29,0.48636949714496225,-0.039194915254237295
2025-01-31,0.48636949714496225,-0.039194915254237295
2025-02-07,0.48936950146627567,-0.03072033898305082
2025-02-20,0.4919874746730521,-0.02253302253302253
2025-02-21,0.4869868035190616,-0.036004056795131856
2025-02-24,0.4869868035190616,-0.036004056795131856
2025-02-27,0.4869868035190616,-0.036004056795131856
2025-03-03,0.4901477832512315,-0.027383367139959425
2025-03-06,0.4901477832512315,-0.027383367139959425
2025-03-07,0.4901477832512315,-0.027383367139959425
2025-03-10,0.49327761627906974,-0.018762677484786994
2025-03-13,0.49327761627906974,-0.018762677484786994
2025-03-26,0.49638009049773757,-0.010141987829614618
2025-03-28,0.4994588744588745,-0.0015212981744421872
2025-04-03,0.49638009049773757,-0.010141987829614618
2025-04-04,0.4994588744588745,-0.0015212981744421872
2025-04-10,0.4994588744588745,-0.0015212981744421872
2025-04-21,0.5070346320346321,0.020202020202020166
2025-04-30,0.5040723981900452,0.011655011655011649
2025-05-21,0.4994588744588745,-0.0015212981744421872
2025-05-30,0.49638009049773757,-0.010141987829614618
2025-06-05,0.502262443438914,0.006211180124223614
2025-06-13,0.5081447963800905,0.021929824561403466
2025-06-20,0.5113636363636364,0.030701754385964897
2025-07-07,0.5173160173160173,0.045922028222913136
2025-07-30,0.5232683982683982,0.060620300751879685
2025-08-01,0.5199095022624435,0.05169172932330829
2025-08-07,0.5165334302325582,0.042763157894736836
2025-08-20,0.5165334302325582,0.042763157894736836
2025-08-29,0.5165334302325582,0.042763157894736836
2025-09-02,0.5188834154351396,0.04781704781704782
2025-09-05,0.5188834154351396,0.04781704781704782
2025-09-17,0.5210777126099706,0.05227272727272725
2025-09-24,0.5267595307917888,0.06533900201387338
2025-09-25,0.5267595307917888,0.06533900201387338
2025-10-09,0.5348240469208211,0.08636363636363636
2025-10-10,0.5267595307917888,0.06533900201387338
2025-10-16,0.5267595307917888,0.06533900201387338
2025-10-22,0.5267595307917888,0.06533900201387338
2025-11-03,0.5231165960582059,0.05616469008726788
2025-11-06,0.5267595307917888,0.06533900201387338
2025-11-07,0.5267595307917888,0.06533900201387338
